id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
52830942,Rental unit in Columbus · ★4.61 · 1 bedroom · 2 beds · 1 bath,235497311,Marc (TailwindSTR),,Near North/University,40.01605,-83.01197,Entire home/apt,70,1,115,2023-12-18,4.44,44,0,57,2022-1023
52876832,Farm stay in Columbus · ★4.91 · 1 bedroom · 1 bed · 1 bath,222023386,Stephanie,,Rocky Fork-Blacklick,40.06843,-82.89361,Entire home/apt,65,1,56,2023-12-18,8.44,1,320,56,2023-2864
52898227,Rental unit in Columbus · 2 bedrooms · 2 beds · 2 baths,27280979,Jesse,,West Olentangy,40.02025,-83.02568,Entire home/apt,170,30,0,,,24,268,0,
52898287,Rental unit in Westerville · 2 bedrooms · 2 beds · 2 baths,27280979,Jesse,,Rocky Fork-Blacklick,40.09798,-82.85083,Entire home/apt,199,30,1,2022-08-26,0.06,24,0,0,
52904534,Rental unit in Columbus · ★4.78 · 2 bedrooms · 3 beds · 1 bath,263332917,Kurt,,Near North/University,40.00095,-82.99908,Entire home/apt,111,2,40,2023-11-26,2.02,3,172,15,2022-1071
53014591,Guest suite in Columbus · ★4.94 · 1 bedroom · 3 beds · 1 bath,4747067,Keryna,,Eastmoor/Walnut Ridge,39.96762,-82.91331,Entire home/apt,38,2,108,2023-12-18,4.22,2,133,48,2021-3243
53076622,Condo in Columbus · ★4.92 · 2 bedrooms · 3 beds · 2.5 baths,116400313,Nate,,Near North/University,39.98568,-82.9992,Entire home/apt,174,2,24,2023-11-19,0.93,24,178,10,2021-2796
53080252,Home in Columbus · 1 bedroom · 1 bed · 1 private bath,153931727,Carmelita,,Northland,40.08203,-82.9653,Private room,100,2,1,2021-11-21,0.04,1,232,0,2021-3025
53095950,Home in Columbus · ★4.99 · 2 bedrooms · 2 beds · 1 bath,137455937,Rori,,Near South,39.93862,-82.98753,Entire home/apt,97,1,128,2023-12-17,4.97,3,0,29,2019-2022
53106738,Rental unit in Columbus · ★4.50 · 2 bedrooms · 2 beds · 1 bath,137455937,Rori,,Near South,39.93997,-82.98855,Entire home/apt,132,30,4,2023-10-08,0.25,3,365,3,
53124579,Home in Columbus · ★5.0 · 3 bedrooms · 3 beds · 1.5 baths,137419825,Susanne,,Clintonville,40.05739,-83.01967,Entire home/apt,282,2,79,2023-12-09,3.35,2,164,33,2021-3553
53126447,Home in Columbus · ★4.93 · 3 bedrooms · 4 beds · 2 baths,32535546,Tiffany,,Near East,39.97035,-82.97092,Entire home/apt,157,2,54,2023-11-19,2.48,1,340,23,2021-3418
53133415,Home in Columbus · ★New · 1 bedroom · 2 beds · Half-bath,430132685,Staci,,Eastmoor/Walnut Ridge,39.94974108573823,-82.90142893707062,Private room,68,1,0,,,3,364,0,2023-4109
53166486,Home in Columbus · ★4.99 · 2 bedrooms · 3 beds · 1 bath,120989543,Evan,,Clintonville,40.06932,-83.0168,Entire home/apt,148,2,102,2023-11-24,4.39,2,359,40,2021-3382
53172663,Loft in Columbus · ★4.96 · 2 bedrooms · 2 beds · 1 bath,43899892,Joel & Angie,,Near North/University,39.99217,-83.00687,Entire home/apt,113,30,221,2023-12-14,8.82,2,246,94,2022-2490
53188439,Rental unit in Columbus · ★4.87 · 1 bedroom · 1 bed · 1 bath,158439641,GH Hospitality,,Near South,39.93808,-82.99264,Entire home/apt,120,1,63,2023-12-20,2.45,89,345,28,2023-2244
53190362,Hotel in Columbus · 1 bedroom · 1 shared bath,117178691,Leigh,,Northland,40.089783,-82.988129,Private room,65,2,2,2023-08-12,0.28,2,89,2,2020-1964
53190604,Townhouse in Columbus · ★4.79 · 3 bedrooms · 3 beds · 1 bath,188927124,Don,,Near South,39.93871,-82.9708,Entire home/apt,199,30,34,2023-08-06,1.33,6,219,3,2023-3256
53200731,Hotel in Columbus · ★4.36 · 1 bedroom · 1 bed · 1 bath,117178691,Leigh,,Northland,40.08941,-82.98928,Private room,65,2,11,2023-09-12,0.43,2,89,2,2020-1964
53201731,Home in Columbus · ★4.99 · 2 bedrooms · 2 beds · 1 bath,38683174,Preston,,Clintonville,40.06113,-83.00387,Entire home/apt,111,1,76,2023-12-16,2.96,1,228,42,2021-2659
53216054,Rental unit in Columbus · ★4.75 · 1 bedroom · 1 bed · 1 bath,420966713,H&H,,Near North/University,39.987735400653335,-83.00343811785403,Entire home/apt,76,30,4,2023-02-04,0.17,2,361,1,
53221632,Home in Columbus · ★New · 3 bedrooms · 3 beds · 2.5 baths,111113498,Nigma,,Northeast,40.02955185590362,-82.926279628033,Entire home/apt,,1,0,,,1,349,0,
53227222,Home in Columbus · ★4.96 · 3 bedrooms · 4 beds · 3.5 baths,261649006,Alex,,Near North/University,39.98567,-83.00009,Entire home/apt,,1,49,2023-10-22,2.05,11,0,20,2023-3859
53227227,Home in Columbus · ★4.89 · 3 bedrooms · 3 beds · 5 baths,261649006,Alex,,Near North/University,39.98732,-83.00022,Entire home/apt,196,1,35,2023-11-26,1.57,11,0,31,2023-3858
53252126,Rental unit in Columbus · ★4.71 · 1 bedroom · 1 bed · 1 bath,4418841,Anton,,Near North/University,39.98581,-83.00603,Entire home/apt,90,30,7,2023-08-06,0.31,2,325,2,
53253268,Rental unit in Columbus · ★4.75 · 1 bedroom · 1 bed · 1 bath,419230929,Christy,,Near North/University,39.979732513427734,-83.00395965576172,Entire home/apt,119,2,16,2023-10-22,0.62,8,365,6,2019-4326
53258662,Home in Columbus · ★4.85 · 3 bedrooms · 4 beds · 2.5 baths,425904765,Riste,,Franklinton,39.9577,-83.03752,Entire home/apt,,2,20,2022-04-18,0.78,1,0,0,2021-3420
53277773,Home in Columbus · ★4.94 · 2 bedrooms · 2 beds · 1 bath,15723130,Carly,,Near South,39.9453,-82.9954,Entire home/apt,147,1,193,2023-12-16,7.56,1,37,81,2021-3458
53280879,Rental unit in Columbus · ★4.78 · 1 bedroom · 1 bed · 1 bath,158439641,GH Hospitality,,Downtown,39.95734,-82.99292,Entire home/apt,115,1,51,2023-09-10,1.98,89,352,15,2023-4750
53281767,Rental unit in Columbus · ★4.60 · 1 bedroom · 1 bed · 1 bath,158439641,GH Hospitality,,Downtown,39.95761,-82.99342,Entire home/apt,115,1,53,2023-12-13,2.06,89,353,19,2023-4896
53287926,Rental unit in Columbus · ★4.71 · 1 bedroom · 1 bed · 1 bath,158439641,GH Hospitality,,Downtown,39.95582,-82.99298,Entire home/apt,73,1,66,2023-12-18,2.56,89,356,22,2023-4903
53289936,Rental unit in Columbus · ★4.69 · 1 bedroom · 1 bed · 1 bath,158439641,GH Hospitality,,Downtown,39.95544,-82.99432,Entire home/apt,73,1,82,2023-11-26,3.18,89,0,35,2023-4887
53290752,Rental unit in Columbus · ★4.89 · 1 bedroom · 1 bed · 1 bath,158439641,GH Hospitality,,Downtown,39.95632,-82.99479,Entire home/apt,78,1,45,2023-11-25,1.75,89,354,18,2023-4902
53291737,Rental unit in Columbus · ★4.75 · 1 bedroom · 1 bed · 1 bath,158439641,GH Hospitality,,Downtown,39.9577,-82.99328,Entire home/apt,73,1,75,2023-11-06,2.94,89,341,28,2023-4897
53307614,Home in Dublin · ★4.99 · 3 bedrooms · 4 beds · 2 baths,38962915,Jennifer,,Far Northwest,40.12933,-83.07204,Entire home/apt,222,2,70,2023-12-10,2.90,3,157,32,2021-2715
53313193,Home in Columbus · ★5.0 · 4 bedrooms · 4 beds · 2 baths,22824832,Lynne,,Near North/University,40.00867,-83.00106,Entire home/apt,289,1,23,2023-11-24,2.32,1,0,23,2023-2015
53334952,Home in Westerville · ★4.73 · 4 bedrooms · 7 beds · 3.5 baths,35426465,Karen,,Far North,40.13152,-82.98489,Entire home/apt,353,1,103,2023-12-11,4.09,2,0,34,2021-3416
53360967,Rental unit in Columbus · ★4.85 · 1 bedroom · 2 beds · 1 bath,98326773,Aba,,Near South,39.9481,-82.9784,Entire home/apt,80,2,59,2023-12-10,2.37,2,6,7,2021-3388
53369405,Home in Worthington · ★4.42 · 4 bedrooms · 2.5 baths,432114471,Michele,,Far North,40.12102,-82.97777,Entire home/apt,195,2,19,2023-10-29,0.86,1,307,8,Exempt
53377229,Rental unit in Columbus · ★4.75 · 1 bedroom · 1 bed · 1 bath,158439641,GH Hospitality,,Downtown,39.956612,-82.994095,Entire home/apt,73,1,56,2023-12-09,2.20,89,355,25,2023-4906
53401829,Townhouse in Columbus · ★4.93 · 3 bedrooms · 3 beds · 2.5 baths,403687886,Shan,,Near East,39.95492,-82.96927,Entire home/apt,216,1,69,2023-11-29,2.70,5,96,12,2022-3520
53422647,Rental unit in Columbus · 2 bedrooms · 2 beds · 2 baths,263502162,Landing,,West Olentangy,39.98584007328531,-83.02590694346213,Entire home/apt,112,30,0,,,33,364,0,
53422721,Rental unit in Dublin · 1 bedroom · 1 bed · 1 bath,263502162,Landing,,Northwest,40.08688,-83.09585,Entire home/apt,90,30,0,,,33,364,0,
53422918,Home in Columbus · ★4.94 · 2 bedrooms · 2 beds · 1.5 baths,120455802,Norma,,Near South,39.94105,-82.98837,Entire home/apt,326,3,32,2023-01-30,1.28,10,31,2,2019-2731
53425923,Place to stay in Columbus · ★4.59 · 2 bedrooms · 2 beds · 1 bath,194281106,Nicole,,Near North/University,39.980797,-82.999504,Entire home/apt,100,2,162,2023-12-10,6.47,40,335,68,2023-2220
53426910,Rental unit in Columbus · ★4.76 · 1 bedroom · 2 beds · 1 bath,224493353,Dom,,Near North/University,39.97542,-83.01459,Entire home/apt,100,30,37,2023-11-19,1.47,24,365,12,2023-9742
53427141,Home in Columbus · ★4.68 · 2 bedrooms · 2 beds · 1 bath,145046370,Senthan,,North Linden,40.03091,-82.99412,Entire home/apt,,3,19,2023-08-12,0.80,2,0,5,2021-2717
53431855,Home in Columbus · ★4.93 · 4 bedrooms · 13 beds · 3.5 baths,206636975,Kim,,Near North/University,39.982,-83.02074,Entire home/apt,529,2,69,2023-11-24,2.83,4,259,23,2023-2446
53449406,Rental unit in Columbus · ★4.82 · 2 bedrooms · 2 beds · 1 bath,120455802,Norma,,Eastmoor/Walnut Ridge,39.95792,-82.91875,Entire home/apt,130,3,11,2023-10-09,0.47,10,238,3,2019-2731
53480716,Rental unit in Columbus · ★4.07 · 1 bedroom · 1 bed · 1 bath,419230929,Christy,,Near North/University,39.98043,-83.00459,Entire home/apt,128,2,14,2023-11-19,0.56,8,365,3,2019-4326
53494597,Home in Columbus · ★4.91 · 4 bedrooms · 7 beds · 2.5 baths,117626724,Jared,,Near East,39.97299,-82.97877,Entire home/apt,173,1,119,2023-12-18,4.79,4,344,51,2023-1221
53495930,Home in Columbus · ★4.77 · 2 bedrooms · 3 beds · 1 bath,90103906,StayCare Columbus,,North Linden,40.01971,-82.98791,Entire home/apt,123,2,31,2023-02-26,1.26,3,47,2,2019-1151
53538891,Home in Columbus · ★4.0 · 3 bedrooms · 5 beds · 1 bath,133736445,Gail,,South Linden,40.00969,-82.96929,Entire home/apt,57,30,4,2023-01-06,0.18,3,337,1,
53556100,Rental unit in Columbus · ★4.81 · 1 bedroom · 1 bed · 1 bath,158439641,GH Hospitality,,Downtown,39.95594,-82.99494,Entire home/apt,115,1,76,2023-12-05,3.03,89,0,32,2023-4883
53563346,Home in Columbus · ★4.33 · 1 bedroom · 1 bed · 1 shared bath,48511914,Santoria,,Near East,39.97467,-82.96587,Private room,33,14,3,2023-10-21,0.40,8,298,3,2021-2214
53575122,Home in Columbus · ★4.98 · 2 bedrooms · 2 beds · 1 bath,34950431,Miranda,,Clintonville,40.02102,-83.00021,Entire home/apt,300,3,57,2023-11-04,2.36,4,222,21,2022-3128
53588240,Rental unit in Columbus · ★4.90 · 1 bedroom · 1 bed · 1 private bath,250281070,Osas,,Near East,39.95774,-82.96614,Private room,120,3,21,2023-08-06,0.90,2,0,7,2021-3163
53604552,Home in Columbus · ★4.96 · 2 bedrooms · 4 beds · 1 bath,434098153,Quinn,,Near North/University,39.984024,-83.015091,Entire home/apt,257,1,23,2023-11-12,1.08,1,358,12,2022-1354
53613455,Rental unit in Columbus · ★4.98 · 2 bedrooms · 4 beds · 1 bath,249951812,Jessie,,Near North/University,39.99678,-82.99628,Entire home/apt,76,1,91,2023-12-08,3.81,20,136,41,2023-2376
53614226,Home in Columbus · ★4.74 · 4 bedrooms · 4 beds · 1.5 baths,158439641,GH Hospitality,,Near South,39.94522,-82.98782,Entire home/apt,262,1,46,2023-12-10,1.87,89,343,19,2021-2258
53620565,Condo in Columbus · ★4.95 · 3 bedrooms · 2 beds · 1.5 baths,138699406,Lee,,Near North/University,39.98044,-83.01367,Entire home/apt,190,2,44,2023-11-19,1.82,1,177,17,2021-3585
53644673,Rental unit in Columbus · ★4.74 · 1 bedroom · 2 beds · 1 bath,194281106,Nicole,,Near North/University,39.981705,-83.00412,Entire home/apt,73,2,150,2023-12-05,6.06,40,0,76,2023-2172
53674183,Rental unit in Columbus · 1 bedroom · 2 beds · 1 bath,307751337,Empowered,,Downtown,39.96665,-82.99171,Entire home/apt,,2,2,2021-12-18,0.08,1,0,0,2019-1690
53713600,Home in Columbus · ★4.94 · 3 bedrooms · 3 beds · 2.5 baths,33615979,Charlotte,,Near North/University,39.97973,-83.01154,Entire home/apt,861,1,47,2023-10-22,1.96,5,232,15,2023-4823
53731136,Loft in Columbus · 1 bedroom · 1 bed · 1 bath,183666543,Cody,,Downtown,39.96738,-83.00391,Entire home/apt,87,30,2,2022-11-28,0.12,1,359,0,
53768739,Home in Columbus · ★4.99 · 2 bedrooms · 2 beds · 1.5 baths,166091102,Brian,,Near South,39.94515,-82.97479,Entire home/apt,128,1,135,2023-12-13,5.51,2,69,66,2021-3394
53771054,Home in Columbus · ★4.75 · 2 bedrooms · 2 beds · 2 baths,52174539,Kate & Nat,,Franklinton,39.95389,-83.02268,Entire home/apt,90,30,12,2023-11-02,0.57,33,175,9,2022-1808
53785202,Home in Columbus · ★4.91 · 7 bedrooms · 8 beds · 3.5 baths,33615979,Charlotte,,Near North/University,39.97959,-83.0121,Entire home/apt,906,1,64,2023-12-10,2.70,5,232,22,2023-4823
53790665,Vacation home in Columbus · ★5.0 · 1 bedroom · 1 bed · 1 bath,47313696,Remo,,Near South,39.9402,-82.9942,Entire home/apt,169,2,43,2023-11-20,1.92,1,350,21,2021-3337
53799913,Townhouse in Columbus · ★4.97 · 2 bedrooms · 4 beds · 1 bath,435789076,Brittany,,Clintonville,40.04102,-83.01733,Entire home/apt,110,2,63,2023-11-26,2.68,1,0,25,2021-3619
53816272,Rental unit in Columbus · ★4.97 · 1 bedroom · 1 bed · 1 bath,347877199,Aamna,,Near North/University,39.98301,-83.00452,Entire home/apt,103,30,142,2023-12-05,5.78,3,128,62,2023-7682
53827913,Home in Columbus · ★4.74 · 5 bedrooms · 7 beds · 3 baths,177205580,Adrian,,Near East,39.95989,-82.97824,Entire home/apt,245,2,39,2023-11-26,1.77,12,361,17,2023-2140
53831524,Townhouse in Columbus · ★4.85 · 3 bedrooms · 4 beds · 1.5 baths,70253628,Evonne,,Near East,39.96974,-82.96341,Entire home/apt,217,2,45,2023-12-04,2.82,1,0,27,2022-1885
53852082,Rental unit in Columbus · 2 bedrooms · 2 beds · 2 baths,263502162,Landing,,Rocky Fork-Blacklick,40.05658815299661,-82.84954739886959,Entire home/apt,102,30,0,,,33,364,0,
53881803,Home in Columbus · ★4.83 · 3 bedrooms · 4 beds · 1 bath,115836608,Erich,,Near South,39.94665,-82.97526,Entire home/apt,175,2,35,2023-11-19,1.45,28,329,14,2023-4915
53890083,Condo in Columbus · ★4.80 · 1 bedroom · 2 beds · 1 bath,7484487,Christophe,,Near North/University,39.9847,-83.00447,Entire home/apt,12,30,5,2023-11-20,0.27,1,180,3,2022-1697
53949305,Home in Columbus · ★4.33 · 2 bedrooms · 2 beds · 1.5 baths,165232727,McDaniel Management,,Near East,39.97371,-82.96194,Entire home/apt,,5,6,2022-03-06,0.26,3,0,0,2021-3584
53959619,Rental unit in Dublin · 2 bedrooms · 2 beds · 2 baths,263502162,Landing,,Northwest,40.0862589349277,-83.09419045335605,Entire home/apt,97,30,0,,,33,365,0,
53969983,Home in Columbus · ★4.50 · 2 bedrooms · 2 beds · 1 bath,347660271,Breezeway Homes,,Near South,39.93443,-82.98175,Entire home/apt,72,30,6,2023-10-04,0.30,3,229,1,2022-1132
54005053,Condo in Columbus · ★4.94 · 1 bedroom · 1 bed · 1 bath,403687886,Shan,,Near North/University,39.97555,-83.00393,Entire home/apt,91,1,198,2023-12-11,8.22,5,0,89,2023-2332
54037331,Townhouse in Columbus · ★4.78 · 3 bedrooms · 4 beds · 2.5 baths,158439641,GH Hospitality,,Near South,39.94998,-82.99537,Entire home/apt,367,1,80,2023-12-18,3.38,89,292,40,2021-2255
54055500,Townhouse in Columbus · ★4.59 · 6 bedrooms · 6 beds · 3 baths,158439641,GH Hospitality,,Near North/University,39.99796,-82.99613,Entire home/apt,262,1,37,2023-08-06,1.55,89,361,8,2021-3383
54081850,Home in Columbus · 2 bedrooms · 2 beds · 1 bath,34950431,Miranda,,Clintonville,40.02888,-83.00103,Entire home/apt,300,3,1,2023-10-27,0.50,4,306,1,2022-3130
54090537,Home in Columbus · ★5.0 · 2 bedrooms · 3 beds · 1 bath,42066546,Christine,,Clintonville,40.04654,-83.00826,Entire home/apt,160,1,28,2023-12-01,1.29,1,343,5,2022-1209
54095281,Home in Columbus · ★4.67 · 2 bedrooms · 2 beds · 2 baths,158439641,GH Hospitality,,Near South,39.93786,-82.98514,Entire home/apt,120,1,36,2023-10-02,1.57,89,362,13,2023-3682
54122981,Rental unit in Columbus · ★4.98 · 2 bedrooms · 2 beds · 2 baths,52174539,Kate & Nat,,Near North/University,39.97708,-83.00774,Entire home/apt,105,2,54,2023-12-10,2.35,33,0,30,2022-1255
54137252,Rental unit in Columbus · ★4.94 · 1 bedroom · 2 beds · 1 bath,438888053,April,,Near East,39.95938,-82.96851,Entire home/apt,72,1,88,2023-12-16,8.52,2,84,88,2022-2439
54137255,Rental unit in Columbus · ★4.89 · 1 bedroom · 2 beds · 1.5 baths,438888053,April,,Near East,39.9593,-82.96991,Entire home/apt,86,1,157,2023-12-16,10.31,2,0,128,2022-2438
54174690,Home in Columbus · ★4.83 · 2 bedrooms · 3 beds · 1 bath,439225766,Holly,,Franklinton,39.9581,-83.0256,Entire home/apt,267,2,29,2023-10-08,1.36,1,90,14,2021-3532
54179015,Townhouse in Columbus · ★4.80 · 2 bedrooms · 2 beds · 1 bath,142888446,Alexandrea,,Clintonville,40.02901,-83.02166,Entire home/apt,129,2,49,2023-11-24,2.20,1,0,12,2022-1199
54181696,Rental unit in Columbus · ★3.57 · 2 bedrooms · 3 beds · 1 bath,121719854,Evolve,,Near North/University,39.98693,-83.01111,Entire home/apt,132,2,7,2022-10-02,0.34,22,146,0,2022-1213
54186330,Rental unit in Columbus · 2 bedrooms · 2 beds · 2 baths,263502162,Landing,,Far Northwest,40.09531,-83.08067,Entire home/apt,109,30,1,2023-11-28,1,33,364,1,
54194034,Rental unit in Columbus · ★4.17 · 1 bedroom · 1 bed · 1 bath,121719854,Evolve,,Near North/University,39.97399,-83.00961,Entire home/apt,96,2,18,2023-08-14,0.88,22,0,5,2022-1216
54194039,Rental unit in Columbus · ★3.75 · 1 bedroom · 1 bed · 1 bath,121719854,Evolve,,Near North/University,39.97399,-83.00961,Entire home/apt,86,2,16,2023-08-13,0.79,22,0,8,2022-1215
54194046,Home in Columbus · ★3.80 · 2 bedrooms · 2 beds · 1 bath,121719854,Evolve,,Near North/University,39.98714,-83.01119,Entire home/apt,116,2,15,2023-05-29,0.70,22,146,3,2022-1220
54194049,Rental unit in Columbus · ★3.60 · 1 bedroom · 1 bed · 1 bath,121719854,Evolve,,Near North/University,39.97399,-83.00961,Entire home/apt,86,2,10,2023-06-19,0.47,22,0,2,2022-1217
54194207,Rental unit in Columbus · ★3.88 · 1 bedroom · 1 bed · 1 bath,121719854,Evolve,,Near North/University,39.97399,-83.00961,Entire home/apt,86,2,17,2023-03-25,0.81,22,0,2,2022-1212
54194208,Rental unit in Columbus · ★3.73 · 1 bedroom · 1 bed · 1 bath,121719854,Evolve,,Near North/University,39.98693,-83.01111,Entire home/apt,101,2,11,2023-04-01,0.55,22,146,2,2022-1218
54195695,Rental unit in Columbus · ★4.66 · 1 bedroom · 1 bed · 1 bath,194281106,Nicole,,Near North/University,39.981979,-83.004311,Entire home/apt,73,1,94,2023-12-04,4.02,40,242,38,2023-2222
54229081,Home in Columbus · ★4.83 · 1 bedroom · 2 beds · 1 bath,58530447,Ryan,,Near North/University,39.98992,-83.00618,Entire home/apt,92,1,166,2023-12-18,7.16,1,0,64,2022-1126
54282384,Home in Columbus · ★4.75 · 2 bedrooms · 1 bath,24083540,Ria,,Near South,39.93949,-82.99184,Entire home/apt,107,1,114,2023-12-18,5.07,2,0,42,Exempt
54289595,Rental unit in Columbus · ★4.75 · 2 bedrooms · 2 beds · 1 bath,235497311,Marc (TailwindSTR),,Near North/University,40.0162,-83.01079,Entire home/apt,98,1,110,2023-12-09,4.99,44,0,63,2022-2608
54289694,Rental unit in Columbus · ★4.54 · Studio · 1 bed · 1 bath,235497311,Marc (TailwindSTR),,Near North/University,39.99756,-83.00535,Entire home/apt,80,1,76,2023-12-10,3.86,44,141,41,2022-2158
54306012,Home in Columbus · ★4.98 · 3 bedrooms · 3 beds · 2 baths,440476849,Benjamin,,Clintonville,40.05315,-83.02335,Entire home/apt,229,1,123,2023-12-10,5.36,1,305,60,2023-2674
54308956,Rental unit in Columbus · ★4.49 · 1 bedroom · 2 beds · 1 bath,325932974,Marc And Darius,,Near North/University,40.01363,-83.00827,Entire home/apt,80,1,65,2023-12-10,2.99,18,258,26,2022-1025
54318604,Rental unit in Columbus · ★4.51 · 1 bedroom · 2 beds · 1 bath,325932974,Marc And Darius,,Near North/University,40.01406,-83.00773,Entire home/apt,82,1,75,2023-12-07,3.44,18,76,37,2022-1026
54320371,Rental unit in Columbus · ★4.0 · Studio · 1 bath,104317092,Kateresa,,Downtown,39.95808,-83.00044,Entire home/apt,800,1,3,2022-06-12,0.14,1,89,0,2022-1234
54339453,Home in Columbus · ★4.66 · 2 bedrooms · 2 beds · 1 bath,90103906,StayCare Columbus,,North Linden,40.01912,-82.99004,Entire home/apt,120,2,44,2023-12-05,1.93,3,1,11,2021-3625
54342430,Townhouse in Columbus · ★4.77 · 3 bedrooms · 3 beds · 1.5 baths,68906275,Aba,,Near East,39.95798,-82.96697,Entire home/apt,182,1,39,2023-11-25,1.68,2,359,22,2022-2342
54342467,Home in Columbus · 3 bedrooms · 3 beds · 2 baths,440916844,Akin,,North Linden,40.02325,-82.95842,Entire home/apt,131,30,2,2022-12-31,0.14,5,339,1,
